,LOAD|1,LOAD|2,LOAD|3,LOAD|6,ENC_POS|1,ENC_POS|2,ENC_POS|3,ENC_POS|6,CTRL_DIFF2|1,CTRL_DIFF2|2,CTRL_DIFF2|3,CTRL_DIFF2|6,TORQUE|1,TORQUE|2,TORQUE|3,TORQUE|6,DES_POS|1,DES_POS|2,DES_POS|3,DES_POS|6,CTRL_DIFF|1,CTRL_DIFF|2,CTRL_DIFF|3,CTRL_DIFF|6,CTRL_POS|1,CTRL_POS|2,CTRL_POS|3,CTRL_POS|6,VEL_FFW|1,VEL_FFW|2,VEL_FFW|3,VEL_FFW|6,CONT_DEV|1,CONT_DEV|2,CONT_DEV|3,CONT_DEV|6,CMD_SPEED|1,CMD_SPEED|2,CMD_SPEED|3,CMD_SPEED|6,TORQUE_FFW|1,TORQUE_FFW|2,TORQUE_FFW|3,TORQUE_FFW|6,ENC1_POS|1,ENC1_POS|2,ENC1_POS|3,ENC1_POS|6,ENC2_POS|1,ENC2_POS|2,ENC2_POS|3,ENC2_POS|6
8603,0.585938,7.568359,0.463867,2.148438,27.098475,291.86592,378.540033,211026.042899,0.000188,0.000545,3.3e-05,12.294891,0.592041,7.446289,0.469971,2.515549,27.112562,291.913231,378.54,211103.748008,0.000188,0.000545,3.3e-05,0.0,27.098663,291.865375,378.54,211013.748008,1.063862,3.682749,0.0,15000.0,0.000188,0.000545,3.3e-05,0.0,1.070135,3.664585,0.001107,15000.0,0.0,0.0,0.0,0.0,27.093377,291.889573,378.539155,211026.042899,27.098475,291.86592,378.540033,0.0
8604,0.592041,7.434082,0.469971,2.130127,27.100555,291.872766,378.539975,211056.035574,0.000255,3.1e-05,2.5e-05,12.287567,0.616455,7.446289,0.469971,2.606473,27.114688,291.920597,378.54,211133.748008,0.000255,3.1e-05,2.5e-05,0.0,27.10081,291.872735,378.54,211043.748008,1.062248,3.683215,0.0,15000.0,0.000255,3.1e-05,2.5e-05,0.0,1.070748,3.682194,0.000846,15000.0,0.0,0.0,0.0,0.0,27.095501,291.896968,378.539159,211056.035574,27.100555,291.872766,378.539975,0.0
8605,0.592041,7.434082,0.469971,2.130127,27.102664,291.880168,378.540014,211086.03443,0.00029,7.2e-05,1.4e-05,12.286422,0.616455,7.513428,0.463867,2.591319,27.116811,291.927964,378.54,211163.748008,0.00029,7.2e-05,1.4e-05,0.0,27.102954,291.880096,378.54,211073.748008,1.060634,3.68368,0.0,15000.0,0.00029,7.2e-05,1.4e-05,0.0,1.070291,3.681269,0.000456,15000.0,0.0,0.0,0.0,0.0,27.09763,291.904294,378.539157,211086.03443,27.102664,291.880168,378.540014,0.0
8606,0.610352,7.525635,0.463867,2.185059,27.104969,291.887385,378.540102,211116.036032,0.000126,7.3e-05,0.000102,12.288024,0.604248,7.562256,0.463867,2.651935,27.11893,291.935331,378.54,211193.748008,0.000126,7.3e-05,0.000102,0.0,27.105094,291.887458,378.54,211103.748008,1.05902,3.684144,0.0,15000.0,0.000126,7.3e-05,0.000102,0.0,1.063208,3.686569,0.003385,15000.0,0.0,0.0,0.0,0.0,27.099764,291.911594,378.539155,211116.036032,27.104969,291.887385,378.540102,0.0
8607,0.610352,7.525635,0.463867,2.185059,27.107107,291.894592,378.539965,211146.030768,0.000124,0.000229,3.5e-05,12.28276,0.579834,7.598877,0.469971,2.667088,27.121047,291.9427,378.54,211223.748008,0.000124,0.000229,3.5e-05,0.0,27.107232,291.89482,378.54,211133.748008,1.057406,3.684608,0.0,15000.0,0.000124,0.000229,3.5e-05,0.0,1.061544,3.692225,0.001172,15000.0,0.0,0.0,0.0,0.0,27.101918,291.918899,378.539159,211146.030768,27.107107,291.894592,378.539965,0.0
8608,0.579834,7.611084,0.469971,2.252197,27.109051,291.902053,378.539867,211176.03443,0.000315,0.000131,0.000133,12.286422,0.561523,7.598877,0.463867,2.561011,27.12316,291.95007,378.54,211253.748008,0.000315,0.000131,0.000133,0.0,27.109366,291.902184,378.54,211163.748008,1.055792,3.685071,0.0,15000.0,0.000315,0.000131,0.000133,0.0,1.066297,3.689438,0.004427,15000.0,0.0,0.0,0.0,0.0,27.104082,291.926219,378.539157,211176.03443,27.109051,291.902053,378.539867,0.0
8609,0.579834,7.611084,0.469971,2.252197,27.111258,291.909143,378.539965,211206.040839,0.000239,0.000406,3.5e-05,12.292831,0.598145,7.592773,0.469971,2.606473,27.12527,291.957441,378.54,211283.748008,0.000239,0.000406,3.5e-05,0.0,27.111497,291.909548,378.54,211193.748008,1.054177,3.685533,0.0,15000.0,0.000239,0.000406,3.5e-05,0.0,1.062157,3.699051,0.001172,15000.0,0.0,0.0,0.0,0.0,27.106204,291.933573,378.539148,211206.040839,27.111258,291.909143,378.539965,0.0
8610,0.598145,7.58667,0.469971,2.197266,27.113543,291.916115,378.540053,211236.038321,8.2e-05,0.000799,5.3e-05,12.290313,0.610352,7.623291,0.476074,2.591319,27.127377,291.964812,378.54,211313.748008,8.2e-05,0.000799,5.3e-05,0.0,27.113625,291.916914,378.54,211223.748008,1.052563,3.685995,0.0,15000.0,8.2e-05,0.000799,5.3e-05,0.0,1.055287,3.712612,0.001758,15000.0,0.0,0.0,0.0,0.0,27.10831,291.940916,378.539157,211236.038321,27.113543,291.916115,378.540053,0.0
8611,0.598145,7.58667,0.469971,2.197266,27.115652,291.923635,378.540072,211266.04267,9.7e-05,0.000646,7.2e-05,12.294662,0.567627,7.69043,0.463867,2.500395,27.12948,291.972184,378.54,211343.748008,9.7e-05,0.000646,7.2e-05,0.0,27.115749,291.92428,378.54,211253.748008,1.050948,3.686455,0.0,15000.0,9.7e-05,0.000646,7.2e-05,0.0,1.054172,3.707974,0.002409,15000.0,0.0,0.0,0.0,0.0,27.110462,291.948236,378.539159,211266.04267,27.115652,291.923635,378.540072,0.0
8612,0.55542,7.684326,0.463867,2.111816,27.117791,291.931135,378.540004,211296.047018,7.9e-05,0.000513,4e-06,12.299011,0.561523,7.653809,0.457764,2.515549,27.131581,291.979558,378.54,211373.748008,7.9e-05,0.000513,4e-06,0.0,27.11787,291.931647,378.54,211283.748008,1.049333,3.686915,0.0,15000.0,7.9e-05,0.000513,4e-06,0.0,1.051976,3.704007,0.0,15000.0,0.0,0.0,0.0,0.0,27.112605,291.955593,378.539157,211296.047018,27.117791,291.931135,378.540004,0.0
