,LOAD|1,LOAD|2,LOAD|3,LOAD|6,ENC_POS|1,ENC_POS|2,ENC_POS|3,ENC_POS|6,CTRL_DIFF2|1,CTRL_DIFF2|2,CTRL_DIFF2|3,CTRL_DIFF2|6,TORQUE|1,TORQUE|2,TORQUE|3,TORQUE|6,DES_POS|1,DES_POS|2,DES_POS|3,DES_POS|6,CTRL_DIFF|1,CTRL_DIFF|2,CTRL_DIFF|3,CTRL_DIFF|6,CTRL_POS|1,CTRL_POS|2,CTRL_POS|3,CTRL_POS|6,VEL_FFW|1,VEL_FFW|2,VEL_FFW|3,VEL_FFW|6,CONT_DEV|1,CONT_DEV|2,CONT_DEV|3,CONT_DEV|6,CMD_SPEED|1,CMD_SPEED|2,CMD_SPEED|3,CMD_SPEED|6,TORQUE_FFW|1,TORQUE_FFW|2,TORQUE_FFW|3,TORQUE_FFW|6,ENC1_POS|1,ENC1_POS|2,ENC1_POS|3,ENC1_POS|6,ENC2_POS|1,ENC2_POS|2,ENC2_POS|3,ENC2_POS|6
6083,0.390625,0.561523,44.042969,0.024414,599.99994,548.200247,8.080554,90.018473,6e-05,0.000247,0.144843,0.010709,0.110042,0.138137,10.889426,0.019984,600.0,548.2,6.680686,90.0,6e-05,0.000247,0.014441,0.001534,600.0,548.2,7.935711,90.007764,0.0,0.0,32.76997,1.606929,6e-05,0.000247,0.000903,0.00101,0.004,0.016444,42.42614,2.320866,0.0,0.0,579525.477854,378488.554409,4704.599842,9631.219306,655.687471,90.018473,599.99994,548.200247,8.080554,0.0
6084,0.390625,0.561523,44.042969,0.024414,599.99993,548.200307,8.028764,90.01504,7e-05,0.000307,0.158284,0.010512,0.100676,0.147502,11.018198,0.019984,600.0,548.2,6.526118,90.0,7e-05,0.000307,0.016055,0.002646,600.0,548.2,7.87048,90.004528,0.0,0.0,35.706264,1.192267,7e-05,0.000307,0.000213,0.001309,0.004667,0.020444,46.258515,1.893072,0.0,0.0,594835.898049,756757.736538,4704.599831,9631.219318,655.739484,90.01504,599.99993,548.200307,8.028764,0.0
6085,0.421143,0.55542,45.172119,0.030518,599.99994,548.200337,7.971594,90.01092,6e-05,0.000337,0.172209,0.008821,0.103018,0.149844,11.196138,0.026646,600.0,548.2,6.36657,90.0,6e-05,0.000337,0.01757,0.00308,600.0,548.2,7.799385,90.002098,0.0,0.0,38.702121,0.673922,6e-05,0.000337,0.001317,0.000885,0.004,0.022444,50.182749,1.262021,0.0,0.0,606902.360853,945977.890489,4704.599831,9631.219318,655.796657,90.01092,599.99994,548.200337,7.971594,0.0
6086,0.421143,0.55542,45.172119,0.030518,599.99995,548.200357,7.909218,90.007487,5e-05,0.000357,0.186915,0.006792,0.105359,0.14282,11.448999,0.026646,600.0,548.2,6.202443,90.0,5e-05,0.000357,0.018605,0.003436,600.0,548.2,7.722304,90.000695,0.0,0.0,41.741561,0.259169,5e-05,0.000357,0.002031,0.000936,0.003333,0.023777,54.202547,0.711972,0.0,0.0,615731.229157,756923.185286,4704.599831,9631.219306,655.859018,90.007487,599.99995,548.200357,7.909218,0.0
6087,0.43335,0.653076,47.363281,0.030518,599.99994,548.200357,7.841588,90.00474,6e-05,0.000357,0.20244,0.004609,0.1077,0.149844,11.71825,0.026646,600.0,548.2,6.034137,90.0,6e-05,0.000357,0.019038,0.003144,600.0,548.2,7.639149,90.000132,0.0,0.0,44.808576,0.051794,6e-05,0.000357,0.002231,0.001123,0.004,0.023777,58.304569,0.359031,0.0,0.0,621317.471168,378460.172941,4704.599831,9631.219306,655.926795,90.00474,599.99994,548.200357,7.841588,0.0
6088,0.43335,0.653076,47.363281,0.030518,599.99994,548.200267,7.768378,90.003367,6e-05,0.000267,0.218516,0.003361,0.1077,0.16155,11.865752,0.019984,600.0,548.2,5.862052,90.0,6e-05,0.000267,0.019052,0.002934,600.0,548.2,7.549862,90.000006,0.0,0.0,47.88716,0.0,6e-05,0.000267,0.002101,0.001795,0.004,0.017777,62.454897,0.224082,0.0,0.0,623661.11931,94523.567964,4704.599831,9631.219306,656.000457,90.003367,599.99994,548.200267,7.768378,0.0
6089,0.445557,0.616455,48.223877,0.030518,599.99993,548.200187,7.688921,90.001994,7e-05,0.000187,0.234501,0.001994,0.1077,0.156868,11.912578,0.019984,600.0,548.2,5.686587,90.0,7e-05,0.000187,0.019207,0.001929,600.0,548.2,7.45442,90.0,0.0,0.0,50.961319,0.0,7e-05,0.000187,0.002199,0.00151,0.004667,0.012444,66.594712,0.132902,0.0,0.0,622764.737621,0.0,4704.599831,9631.219284,656.080242,90.001994,599.99993,548.200187,7.688921,0.0
6090,0.445557,0.616455,48.223877,0.030518,599.99993,548.200177,7.603121,90.001994,7e-05,0.000177,0.250292,0.001994,0.110042,0.16155,11.975794,0.026646,600.0,548.2,5.508143,90.0,7e-05,0.000177,0.01952,0.001994,600.0,548.2,7.352829,90.0,0.0,0.0,54.015053,0.0,7e-05,0.000177,0.002545,0.001909,0.004667,0.011777,70.701172,0.132902,0.0,0.0,618627.09317,0.0,4704.599831,9631.219272,656.166101,90.001994,599.99993,548.200177,7.603121,0.0
6091,0.45166,0.714111,48.99292,0.030518,599.99993,548.200377,7.510981,90.001994,7e-05,0.000377,0.265852,0.001994,0.112383,0.175598,12.127979,0.026646,600.0,548.2,5.327119,90.0,7e-05,0.000377,0.019944,0.001994,600.0,548.2,7.245129,90.0,0.0,0.0,57.032363,0.0,7e-05,0.000377,0.00309,0.00199,0.004667,0.025111,74.755852,0.132902,0.0,0.0,611248.21837,0.0,4704.599831,9631.219284,656.257892,90.001994,599.99993,548.200377,7.510981,0.0
6092,0.45166,0.714111,48.99292,0.030518,599.99994,548.200647,7.413272,90.001307,6e-05,0.000647,0.281882,0.001307,0.112383,0.203694,12.296553,0.026646,600.0,548.2,5.143916,90.0,6e-05,0.000647,0.019696,0.001307,600.0,548.2,7.13139,90.0,0.0,0.0,59.997255,0.0,6e-05,0.000647,0.003052,0.001307,0.004,0.043111,78.789405,0.087126,0.0,0.0,600629.410964,0.0,4704.599831,9631.219329,656.355615,90.001307,599.99994,548.200647,7.413272,0.0
6093,0.463867,0.811768,49.810791,0.030518,599.99995,548.200577,7.309582,90.001307,5e-05,0.000577,0.297867,0.001307,0.114724,0.199011,12.266116,0.026646,600.0,548.2,4.958933,90.0,5e-05,0.000577,0.019206,0.001307,600.0,548.2,7.011715,90.0,0.0,0.0,62.893724,0.0,5e-05,0.000577,0.00286,0.001307,0.003333,0.038444,82.75151,0.087126,0.0,0.0,586768.171741,0.0,4704.599831,9631.219341,656.459604,90.001307,599.99995,548.200577,7.309582,0.0
6094,0.463867,0.811768,49.810791,0.030518,599.99998,548.200187,7.199302,90.001307,2e-05,0.000187,0.313062,0.001307,0.1077,0.175598,12.043692,0.026646,600.0,548.2,4.772572,90.0,2e-05,0.000187,0.019134,0.001307,600.0,548.2,6.88624,90.0,0.0,0.0,65.705758,0.0,2e-05,0.000187,0.003175,0.001307,0.001333,0.012444,86.576535,0.087126,0.0,0.0,569663.266844,0.0,4704.599819,9631.219284,656.570115,90.001307,599.99998,548.200187,7.199302,0.0
6095,0.457764,0.738525,48.443604,0.036621,599.99997,548.199997,7.082651,90.001307,3e-05,3e-06,0.327519,0.001307,0.112383,0.180281,11.96877,0.026646,600.0,548.2,4.585231,90.0,3e-05,3e-06,0.019345,0.001307,600.0,548.2,6.755132,90.0,0.0,0.0,68.417377,0.0,3e-05,3e-06,0.003861,0.001307,0.002,0.000223,90.251948,0.087126,0.0,0.0,549321.059161,0.0,4704.599819,9631.219226,656.686607,90.001307,599.99997,548.199997,7.082651,0.0
6096,0.457764,0.738525,48.443604,0.036621,599.99995,548.200207,6.959921,90.00062,5e-05,0.000207,0.341331,0.00062,0.119407,0.210718,11.952381,0.026646,600.0,548.2,4.39733,90.0,5e-05,0.000207,0.019661,0.00062,600.0,548.2,6.61859,90.0,0.0,0.0,71.012387,0.0,5e-05,0.000207,0.004741,0.00062,0.003333,0.013777,93.767767,0.041349,0.0,0.0,525698.52849,0.0,4704.599831,9631.219238,656.808734,90.00062,599.99995,548.200207,6.959921,0.0
6097,0.445557,0.946045,47.821045,0.036621,599.99995,548.200467,6.831691,90.00062,5e-05,0.000467,0.354845,0.00062,0.121748,0.234131,11.758052,0.033307,600.0,548.2,4.209204,90.0,5e-05,0.000467,0.019652,0.00062,600.0,548.2,6.476845,90.0,0.0,0.0,73.475228,0.0,5e-05,0.000467,0.005384,0.00062,0.003333,0.03111,97.131589,0.041349,0.0,0.0,498923.60193,0.0,4704.599831,9631.219295,656.936765,90.00062,599.99995,548.200467,6.831691,0.0
6098,0.445557,0.946045,47.821045,0.036621,599.99996,548.200357,6.697508,90.00062,4e-05,0.000357,0.367347,0.00062,0.119407,0.206035,11.624597,0.033307,600.0,548.2,4.02113,90.0,4e-05,0.000357,0.019953,0.00062,600.0,548.2,6.330161,90.0,0.0,0.0,75.791795,0.0,4e-05,0.000357,0.006421,0.00062,0.002667,0.023778,100.281592,0.041349,0.0,0.0,469291.353332,0.0,4704.599831,9631.219295,657.070241,90.00062,599.99996,548.200357,6.697508,0.0
6099,0.463867,0.817871,46.563721,0.042725,600.00006,548.200147,6.558538,90.00062,6e-05,0.000147,0.379711,0.00062,0.114724,0.199011,11.488801,0.033307,600.0,548.2,3.83342,90.0,6e-05,0.000147,0.019613,0.00062,600.0,548.2,6.178827,90.0,0.0,0.0,77.948209,0.0,6e-05,0.000147,0.006898,0.00062,0.004,0.009778,103.262246,0.041349,0.0,0.0,436847.398304,0.0,4704.599819,9631.219249,657.208915,90.00062,600.00006,548.200147,6.558538,0.0
6100,0.463867,0.817871,46.563721,0.042725,599.99993,548.200177,6.415288,90.00062,7e-05,0.000177,0.392124,0.00062,0.117065,0.234131,11.34364,0.033307,600.0,548.2,3.646467,90.0,7e-05,0.000177,0.018373,0.00062,600.0,548.2,6.023163,90.0,0.0,0.0,79.930414,0.0,7e-05,0.000177,0.006551,0.00062,0.004667,0.011778,106.072031,0.041349,0.0,0.0,401556.257841,0.0,4704.599819,9631.219249,657.3525,90.00062,599.99993,548.200177,6.415288,0.0
6101,0.512695,0.939941,45.007324,0.042725,599.99995,548.199947,6.266303,90.00062,5e-05,5.3e-05,0.402786,0.00062,0.124089,0.220083,11.048635,0.033307,600.0,548.2,3.460673,90.0,5e-05,5.3e-05,0.017967,0.00062,600.0,548.2,5.863517,90.0,0.0,0.0,81.728538,0.0,5e-05,5.3e-05,0.007108,0.00062,0.003333,0.003556,108.580958,0.041349,0.0,0.0,364264.845133,0.0,4704.599831,9631.219238,657.501092,90.00062,599.99995,548.199947,6.266303,0.0
6102,0.512695,0.939941,45.007324,0.042725,599.99998,548.199837,6.112683,89.999934,2e-05,0.000163,0.412429,6.6e-05,0.112383,0.206035,10.849624,0.033307,600.0,548.2,3.276437,90.0,2e-05,0.000163,0.017616,6.6e-05,600.0,548.2,5.700254,90.0,0.0,0.0,83.337712,0.0,2e-05,0.000163,0.00777,6.6e-05,0.001333,0.01089,110.833,0.004427,0.0,0.0,325987.214513,0.0,4704.599819,9631.219192,657.653985,89.999934,599.99998,548.199837,6.112683,0.0
6103,0.524902,1.013184,42.938232,0.042725,599.99995,548.200247,5.955393,90.00062,5e-05,0.000247,0.421641,0.00062,0.117065,0.252861,10.514817,0.033307,600.0,548.2,3.094158,90.0,5e-05,0.000247,0.016704,0.00062,600.0,548.2,5.533752,90.0,0.0,0.0,84.754386,0.0,5e-05,0.000247,0.007903,0.00062,0.003333,0.016444,112.863791,0.041349,0.0,0.0,286990.49417,0.0,4704.599819,9631.219249,657.811256,90.00062,599.99995,548.200247,5.955393,0.0
6104,0.524902,1.013184,42.938232,0.042725,599.99997,548.200287,5.793436,89.999934,3e-05,0.000287,0.429041,6.6e-05,0.119407,0.227107,10.388386,0.039968,600.0,548.2,2.914238,90.0,3e-05,0.000287,0.016594,6.6e-05,600.0,548.2,5.364396,90.0,0.0,0.0,85.976628,0.0,3e-05,0.000287,0.008856,6.6e-05,0.002,0.019111,114.579332,0.004427,0.0,0.0,247602.575872,0.0,4704.599819,9631.219261,657.971912,89.999934,599.99997,548.200287,5.793436,0.0
6105,0.482178,0.872803,40.979004,0.048828,599.99999,548.200297,5.629046,89.999934,1e-05,0.000297,0.436472,6.6e-05,0.131113,0.217742,10.095723,0.039968,600.0,548.2,2.737077,90.0,1e-05,0.000297,0.015433,6.6e-05,600.0,548.2,5.192575,90.0,0.0,0.0,87.004121,0.0,1e-05,0.000297,0.008769,6.6e-05,0.000667,0.019777,116.102249,0.004427,0.0,0.0,208150.081831,0.0,4704.599831,9631.219238,658.136144,89.999934,599.99999,548.200297,5.629046,0.0
6106,0.482178,0.872803,40.979004,0.048828,599.99996,548.200147,5.461676,89.999934,4e-05,0.000147,0.442999,6.6e-05,0.117065,0.25052,9.749209,0.039968,600.0,548.2,2.563074,90.0,4e-05,0.000147,0.014153,6.6e-05,600.0,548.2,5.018677,90.0,0.0,0.0,87.836859,0.0,4e-05,0.000147,0.008567,6.6e-05,0.002667,0.009777,117.370143,0.004427,0.0,0.0,168696.31119,0.0,4704.599819,9631.219261,658.303533,89.999934,599.99996,548.200147,5.461676,0.0
6107,0.445557,0.860596,38.897705,0.048828,600.00001,548.199657,5.290819,89.999934,1e-05,0.000343,0.447725,6.6e-05,0.112383,0.210718,9.554881,0.039968,600.0,548.2,2.392629,90.0,1e-05,0.000343,0.013653,6.6e-05,600.0,548.2,4.843093,90.0,0.0,0.0,88.474846,0.0,1e-05,0.000343,0.009144,6.6e-05,0.000667,0.02289,118.323211,0.004427,0.0,0.0,129243.796207,0.0,4704.599808,9631.219192,658.473316,89.999934,600.00001,548.199657,5.290819,0.0
6108,0.445557,0.860596,38.897705,0.048828,600.0,548.199897,5.118519,89.999934,0.0,0.000103,0.452306,6.6e-05,0.126431,0.23179,9.145152,0.039968,600.0,548.2,2.226142,90.0,0.0,0.000103,0.012276,6.6e-05,600.0,548.2,4.666212,90.0,0.0,0.0,88.918077,0.0,0.0,0.000103,0.008844,6.6e-05,0.0,0.00689,119.071832,0.004427,0.0,0.0,89790.004623,0.0,4704.599819,9631.219169,658.645645,89.999934,600.0,548.199897,5.118519,0.0
6109,0.506592,1.062012,36.816406,0.054932,599.99996,548.199997,4.943649,89.999934,4e-05,3e-06,0.455225,6.6e-05,0.124089,0.252861,9.044475,0.039968,600.0,548.2,2.064013,90.0,4e-05,3e-06,0.011538,6.6e-05,600.0,548.2,4.488424,90.0,0.0,0.0,89.166558,0.0,4e-05,3e-06,0.009184,6.6e-05,0.002667,0.000223,119.514868,0.004427,0.0,0.0,50337.468381,0.0,4704.599819,9631.219226,658.819452,89.999934,599.99996,548.199997,4.943649,0.0
6110,0.506592,1.062012,36.816406,0.054932,599.99999,548.199997,4.76767,89.999934,1e-05,3e-06,0.457552,6.6e-05,0.121748,0.208376,8.704985,0.039968,600.0,548.2,1.906643,90.0,1e-05,3e-06,0.010369,6.6e-05,600.0,548.2,4.310118,90.0,0.0,0.0,89.220296,0.0,1e-05,3e-06,0.009093,6.6e-05,0.000667,0.000223,119.723792,0.004427,0.0,0.0,10886.187466,0.0,4704.599819,9631.219203,658.994918,89.999934,599.99999,548.199997,4.76767,0.0
